Datetime,CI0_cm,CI1_cm,CI0_ov,CI1_ov,Iclr,HR
2023-05-01 18:00:00,0.1450980392156863,0.0392156862745098,0.3450980392156862,0.1764705882352941,34.35647652267996,18
2023-02-10 16:00:00,0.0627450980392156,0.0862745098039215,0.2549019607843137,0.2784313725490196,426.47167180478016,16
2023-06-09 13:00:00,0.9647058823529412,1.0,0.9333333333333332,0.9725490196078432,952.9672104992737,13
2023-06-15 11:30:00,0.2313725490196078,0.2313725490196078,0.5647058823529412,0.388235294117647,948.0036175687507,11
2023-05-09 10:50:00,0.2980392156862745,0.2941176470588235,0.3843137254901961,0.8196078431372549,912.392775842269,10
2023-02-12 11:20:00,0.0862745098039215,0.0666666666666666,0.3098039215686274,0.2980392156862745,792.4019995981105,11
2023-05-01 12:50:00,0.1019607843137254,0.0941176470588235,0.3254901960784314,0.4156862745098039,972.6033431612535,12
2023-03-31 08:00:00,0.0196078431372549,0.0156862745098039,0.3686274509803922,0.3058823529411765,316.7219108802106,8
2023-06-01 07:00:00,0.192156862745098,0.2705882352941176,0.4509803921568627,0.5764705882352941,158.34377992375352,7
2023-03-07 19:20:00,0.0156862745098039,0.0156862745098039,0.0039215686274509,0.0,0.0,19
